23	CJ McCollumPOR	SG	81	36.1	21.4	8.2	18.6	44.3	2.3	5.9	39.7	2.6	3.1	83.6	4	3.4	1	0.4	1.9	1	0
24	Karl-Anthony TownsMIN	C	82	35.6	21.3	7.8	14.3	54.5	1.5	3.5	42.1	4.2	4.9	85.8	12.3	2.4	0.8	1.4	1.9	68	0
25	Donovan MitchellUTAH	SG	79	33.4	20.5	7.5	17.2	43.7	2.4	7	34	3	3.8	80.5	3.7	3.7	1.5	0.3	2.7	0	0
26	Khris MiddletonMIL	SF	82	36.4	20.1	7.2	15.5	46.6	1.8	5	35.9	3.9	4.4	88.4	5.2	4	1.5	0.3	2.3	5	1
27	MarShon BrooksMEM	G	7	27.6	20.1	7.3	14.6	50	2.7	4.6	59.4	2.9	3.3	87	3.1	3.6	1.6	0.4	2.3	0	0
28	Klay ThompsonGS	SG	73	34.3	20	7.9	16.1	48.8	3.1	7.1	44	1.1	1.3	83.7	3.8	2.5	0.8	0.5	1.8	2	0
29	T.J. WarrenPHX	SF	65	33	19.6	8.1	16.4	49.8	0.3	1.4	22.2	3	3.9	75.7	5.1	1.3	1	0.6	1.3	6	0
30	John WallWSH	PG	41	34.4	19.4	6.8	16.3	42	1.5	4.1	37.1	4.3	5.9	72.6	3.7	9.6	1.4	1.1	3.9	19	0
31	Tyreke EvansMEM	G	52	30.9	19.4	7	15.6	45.2	2.2	5.5	39.9	3.2	4	78.5	5.1	5.2	1.1	0.3	2.3	7	0
32	Dennis SchroderATL	PG	67	31	19.4	7.5	17.1	43.6	1.1	3.9	29	3.4	4	84.9	3.1	6.2	1.1	0.1	2.7	5	0
33	Jrue HolidayNO	PG	81	36.1	19	7.6	15.4	49.4	1.5	4.4	33.7	2.3	2.9	78.6	4.5	6	1.5	0.8	2.6	8	1
34	Harrison BarnesDAL	SF	77	34.2	18.9	7	15.7	44.5	1.5	4.3	35.7	3.4	4.1	82.7	6.1	2	0.6	0.2	1.5	8	0
35	Chris PaulHOU	PG	58	31.8	18.6	6.3	13.8	46	2.5	6.5	38	3.5	3.8	91.9	5.4	7.9	1.7	0.2	2.2	14	1
36	Tobias HarrisLAC/DET	PF	80	33.4	18.6	7	15.3	46	2.3	5.6	41.1	2.2	2.7	82.9	5.5	2.4	0.9	0.4	1.3	3	0
37	Nikola JokicDEN	C	75	32.5	18.5	6.7	13.5	49.9	1.5	3.7	39.6	3.5	4.2	85	10.7	6.1	1.2	0.8	2.8	38	10
38	Eric GordonHOU	SG	69	31.2	18	6	14.1	42.8	3.2	8.8	35.9	2.8	3.5	80.9	2.5	2.2	0.6	0.4	1.9	0	0
39	Jeremy LinBKN	G	1	25	18	5	12	41.7	1	2	50	7	7	100	0	4	0	0	3	0	0
40	Evan FournierORL	SG	57	32.2	17.8	6.5	14.1	45.9	2.2	5.9	37.9	2.6	3	86.7	3.2	2.9	0.8	0.3	1.7	0	0
41	Eric BledsoeMIL/PHX	SG	74	31.4	17.7	6.3	13.4	47.3	1.7	4.9	34.7	3.4	4.3	79.5	3.8	5	2	0.6	2.9	3	1
42	Andrew WigginsMIN	SF	82	36.3	17.7	6.9	15.9	43.8	1.4	4.1	33.1	2.5	3.8	64.3	4.4	2	1.1	0.6	1.7	1	0
43	Aaron GordonORL	PF	58	32.9	17.6	6.5	14.9	43.4	2	5.9	33.6	2.7	3.9	69.8	7.9	2.3	1	0.8	1.8	17	0
44	Kevin LoveCLE	PF	59	28	17.6	5.7	12.4	45.8	2.3	5.6	41.5	4	4.5	88	9.3	1.7	0.7	0.4	1.5	31	0
45	Tim Hardaway Jr.NY	SF	57	33.1	17.5	6.3	15	42.1	2.3	7.2	31.7	2.6	3.1	81.6	3.9	2.7	1.1	0.2	1.6	2	0
46	Gary HarrisDEN	SG	67	34.4	17.5	6.6	13.6	48.5	2.3	5.9	39.6	2	2.4	82.7	2.6	2.9	1.8	0.2	1.8	0	0
47	Goran DragicMIA	PG	75	31.7	17.3	6.5	14.3	45	1.5	4	37	2.9	3.6	80.1	4.1	4.8	0.8	0.2	2.2	3	0
48	Marc GasolMEM	C	73	33	17.2	5.9	14.2	42	1.5	4.4	34.1	3.8	4.6	83.4	8.1	4.2	0.7	1.4	2.7	25	1
49	JJ RedickPHI	SG	70	30.2	17.1	5.8	12.6	46	2.8	6.6	42	2.8	3.1	90.4	2.5	3	0.5	0.1	1.5	0	0
50	Mike ConleyMEM	PG	12	31.1	17.1	5.3	14	38.1	2	6.4	31.2	4.4	5.5	80.3	2.3	4.1	1	0.3	1.5	0	0
51	Zach LaVineCHI	SG	24	27.3	16.7	5.7	14.8	38.3	1.8	5.1	34.1	3.6	4.5	81.3	3.9	3	1	0.2	1.8	0	0
52	Jamal MurrayDEN	PG	81	31.7	16.7	5.9	13.1	45.1	2	5.4	37.8	2.8	3.1	90.5	3.7	3.4	1	0.3	2.1	1	0
53	Dwight HowardCHA	C	81	30.4	16.6	6.2	11.2	55.5	0	0.1	14.3	4.1	7.2	57.4	12.5	1.3	0.6	1.6	2.6	53	0
54	Nikola VucevicORL	C	57	29.5	16.5	7	14.7	47.5	1.1	3.6	31.4	1.4	1.6	81.9	9.2	3.4	1	1.1	1.9	29	1
55	Kyle LowryTOR	PG	78	32.2	16.2	5.2	12.1	42.7	3.1	7.6	39.9	2.9	3.3	85.4	5.6	6.9	1.1	0.2	2.3	23	3
56	Kawhi LeonardSA	SF	9	23.3	16.2	5.8	12.3	46.8	1.2	3.9	31.4	3.4	4.2	81.6	4.7	2.3	2	1	1.8	0	0
57	Carmelo AnthonyOKC	PF	78	32.1	16.2	6.1	15	40.4	2.2	6.1	35.7	1.9	2.5	76.7	5.8	1.3	0.6	0.6	1.3	6	0
58	Julius RandleLAL	PF	82	26.7	16.1	6.1	11	55.8	0.1	0.5	22.2	3.7	5.2	71.8	8	2.6	0.5	0.5	2.6	28	1
59	Kyle KuzmaLAL	SF	77	31.2	16.1	6.1	13.5	45	2.1	5.6	36.6	1.9	2.7	70.7	6.3	1.8	0.6	0.4	1.8	17	0
60	Brandon IngramLAL	SF	59	33.5	16.1	6.1	12.9	47	0.7	1.8	39	3.3	4.8	68.1	5.3	3.9	0.8	0.7	2.5	6	0
61	Ben SimmonsPHI	PG	81	33.7	15.8	6.7	12.3	54.5	0	0.1	0	2.4	4.2	56	8.1	8.2	1.7	0.9	3.4	38	12
62	Will BartonDEN	G	81	33.1	15.7	5.7	12.7	45.2	1.9	5.2	37	2.2	2.8	80.5	5	4.1	1	0.6	1.8	2	0
63	Nikola MiroticNO/CHI	F	55	27.2	15.6	5.6	12.4	44.7	2.5	6.5	37.7	2	2.5	81.8	7.4	1.5	0.8	0.7	1.1	12	0
64	D'Angelo RussellBKN	PG	48	25.7	15.5	5.8	14	41.4	1.9	5.8	32.4	2	2.7	74	3.9	5.2	0.8	0.4	3.1	5	1
65	Danilo GallinariLAC	PF	21	32	15.3	4.9	12.2	39.8	1.7	5.3	32.4	3.9	4.1	93.1	4.8	2	0.6	0.5	1.2	0	0
66	Lauri MarkkanenCHI	PF	68	29.7	15.2	5.5	12.7	43.4	2.1	5.9	36.2	2.1	2.4	84.3	7.5	1.2	0.6	0.6	1.2	14	0
67	Dennis Smith Jr.DAL	PG	69	29.7	15.2	5.9	14.8	39.5	1.5	4.9	31.3	1.9	2.8	69.4	3.8	5.2	1	0.3	2.8	6	1
68	Isaiah ThomasLAL/CLE	G	32	26.9	15.2	4.9	13.2	37.3	1.7	5.9	29.3	3.7	4.1	89.3	2.1	4.8	0.5	0.1	3	0	0
69	Austin RiversLAC	SG	61	33.7	15.1	5.6	13.2	42.4	2.2	5.9	37.8	1.7	2.6	64.2	2.4	4	1.2	0.3	1.8	0	0
70	Andre DrummondDET	C	78	33.7	15	6	11.3	52.9	0	0.1	0	3.1	5.1	60.5	16	3	1.5	1.6	2.6	62	0
71	Otto Porter Jr.WSH	SF	77	31.6	14.7	5.8	11.5	50.3	1.8	4.1	44.1	1.4	1.7	82.8	6.4	2	1.5	0.5	1	13	0
72	Rodney HoodUTAH/CLE	SG	60	26.9	14.7	5.4	12.5	42.9	2.1	5.6	38.1	1.9	2.2	86	2.8	1.6	0.8	0.2	1.2	0	0
73	Dario SaricPHI	PF	78	29.6	14.6	5.2	11.4	45.3	2	5.1	39.3	2.3	2.7	86	6.7	2.6	0.7	0.3	1.9	13	0
74	Paul MillsapDEN	PF	38	30.1	14.6	5.3	11.4	46.4	1	3	34.5	2.9	4.2	69.6	6.4	2.8	1	1.2	1.9	2	0
75	Reggie JacksonDET	PG	45	26.7	14.6	5.5	12.8	42.6	1.2	3.8	30.8	2.5	3	83.6	2.8	5.3	0.6	0.1	2.2	0	0
76	Jaylen BrownBOS	SG	70	30.7	14.5	5.3	11.5	46.5	1.7	4.4	39.5	2.1	3.3	64.4	4.9	1.6	1	0.4	1.8	2	0
77	Zach RandolphSAC	F	59	25.6	14.5	6.1	12.9	47.3	0.9	2.5	34.7	1.4	1.8	78.5	6.7	2.2	0.7	0.2	2	8	0
78	Jusuf NurkicPOR	C	79	26.4	14.3	6.1	12	50.5	0	0.1	0	2.2	3.5	63	9	1.8	0.8	1.4	2.3	27	0
79	Dion WaitersMIA	G	30	30.6	14.3	5.4	13.7	39.8	1.7	5.7	30.6	1.7	2.3	73.9	2.6	3.8	0.8	0.3	2.3	0	0
80	Bojan BogdanovicIND	SF	80	30.8	14.3	5.1	10.7	47.4	1.9	4.8	40.2	2.2	2.6	86.8	3.4	1.5	0.7	0.1	1.3	0	0
81	Avery BradleyLAC/DET	PG	46	31.2	14.3	5.6	13.6	41.4	1.6	4.4	36.9	1.4	1.8	76.8	2.5	2	1.1	0.2	2.2	0	0
82	Jeff TeagueMIN	PG	70	33	14.2	5.1	11.3	44.6	1.2	3.3	36.8	2.9	3.4	84.5	3	7	1.5	0.3	2.5	13	0
83	Taurean PrinceATL	PF	82	30	14.1	5.1	11.9	42.6	2.1	5.6	38.5	1.9	2.2	84.4	4.7	2.6	1	0.5	2.3	5	0
84	Enes FreedomNY	C	71	25.8	14.1	5.9	10	59.2	0	0	0	2.2	2.6	84.8	11	1.5	0.5	0.5	1.7	39	0
85	Hassan WhitesideMIA	C	54	25.3	14	5.8	10.7	54	0	0	100	2.4	3.4	70.3	11.4	1	0.7	1.7	1.7	28	0
86	Jonathon SimmonsORL	G	69	29.4	13.9	5.1	11	46.5	1	3	33.8	2.7	3.5	76.8	3.5	2.5	0.8	0.2	2.1	0	0
87	Rondae Hollis-JeffersonBKN	SF	68	28.3	13.9	5	10.6	47.2	0.2	0.8	24.1	3.7	4.6	78.8	6.8	2.5	1	0.7	1.8	12	0
88	Jayson TatumBOS	SF	80	30.5	13.9	5	10.4	47.5	1.3	3	43.4	2.7	3.2	82.6	5	1.6	1	0.7	1.4	4	0
89	Steven AdamsOKC	C	76	32.7	13.9	5.9	9.4	62.9	0	0	0	2.1	3.8	55.9	9	1.2	1.2	1	1.7	28	0
90	Jordan ClarksonLAL/CLE	PG	81	23.3	13.9	5.3	11.8	45.1	1.4	3.9	35.2	1.9	2.3	80	2.7	2.7	0.7	0.1	1.6	1	0
91	Clint CapelaHOU	C	74	27.5	13.9	6	9.1	65.2	0	0	0	1.9	3.5	56	10.8	0.9	0.8	1.9	1.4	42	0
92	Marcus Morris Sr.BOS	SF	54	26.7	13.6	4.9	11.3	42.9	1.6	4.3	36.8	2.3	2.9	80.5	5.4	1.3	0.6	0.2	1.2	2	0
93	Rudy GobertUTAH	C	56	32.4	13.5	4.9	7.9	62.2	0	0	0	3.6	5.3	68.2	10.7	1.4	0.8	2.3	1.9	31	0
94	Buddy HieldSAC	SG	80	25.3	13.5	5.2	11.7	44.6	2.2	5.1	43.1	0.9	1	87.7	3.8	1.9	1.1	0.3	1.6	0	0
95	DeMarre CarrollBKN	F	73	29.9	13.5	4.5	10.8	41.4	2	5.4	37.1	2.6	3.4	76.4	6.6	2	0.8	0.4	1.4	13	0
96	Kris DunnCHI	G	52	29.3	13.4	5.5	12.8	42.9	0.8	2.6	32.1	1.6	2.2	73.7	4.3	6	2	0.5	2.9	4	0
97	Kentavious Caldwell-PopeLAL	SG	74	33.2	13.4	4.6	10.8	42.6	2.1	5.6	38.3	2.1	2.6	78.9	5.2	2.2	1.4	0.2	1.3	4	0
98	Bobby PortisCHI	F	73	22.5	13.2	5.2	11.1	47.1	1.1	3.1	35.9	1.6	2.1	76.9	6.8	1.7	0.7	0.3	1.4	12	0
99	Allen CrabbeBKN	G	75	29.3	13.2	4.5	11	40.8	2.7	7.1	37.8	1.5	1.8	85.2	4.3	1.6	0.6	0.5	1	0	0
100	Michael BeasleyNY	F	74	22.3	13.2	5.5	10.9	50.7	0.5	1.2	39.5	1.7	2.1	78	5.6	1.7	0.5	0.6	1.9	10	0
